LoanNr_ChkDgt;Name;City;State;Zip;Bank;BankState;NAICS;ApprovalDate;ApprovalFY;Term;NoEmp;NewExist;CreateJob;RetainedJob;FranchiseCode;UrbanRural;RevLineCr;LowDoc;ChgOffDate;DisbursementDate;DisbursementGross;BalanceGross;MIS_Status;ChgOffPrinGr;GrAppv;SBA_Appv;
1021355006;Exporters, Inc.;KEYSTONE HEIGHTS;FL;32656;BANK OF AMERICA NATL ASSOC;NC;561499;08-jul-04;2004;84;1;1;0;0;1;1;Y;N;;31-jul-04;$25,000.00 ;$0.00 ;P I F;$0.00 ;$25,000.00 ;$12,500.00 ;
1021356002;CAFE DAS KLINGT GUT;SAN DIEGO;CA;92127;JPMORGAN CHASE BANK NATL ASSOC;IL;722212;10-feb-06;2006;74;2;1;0;2;1;2;Y;N;02-feb-07;28-feb-06;$59,430.00 ;$0.00 ;CHGOFF;$29,980.00 ;$30,000.00 ;$15,000.00 ;
1021365009;All American Supply, Inc.;ALBUQUERQUE;NM;87123;BANK OF AMERICA NATL ASSOC;NC;238310;08-jul-04;2004;84;4;1;0;0;1;1;Y;N;;31-aug-04;$75,000.00 ;$0.00 ;P I F;$0.00 ;$75,000.00 ;$37,500.00 ;
1021366005;MENCO INC;NAMPA;ID;83687;JPMORGAN CHASE BANK NATL ASSOC;IL;236118;10-feb-06;2006;84;2;1;0;2;1;2;Y;N;;28-feb-06;$89,767.00 ;$0.00 ;P I F;$0.00 ;$30,000.00 ;$15,000.00 ;
1021375001;Advanced Nutritional Biosystem;ORLANDO;FL;32809;BANK OF AMERICA NATL ASSOC;NC;446191;08-jul-04;2004;84;18;1;0;0;1;1;Y;N;;31-aug-04;$100,000.00 ;$0.00 ;P I F;$0.00 ;$100,000.00 ;$50,000.00 ;
1021385004;Scaletech Corp.;HIALEAH;FL;33012;BANK OF AMERICA NATL ASSOC;NC;423990;08-jul-04;2004;84;2;1;0;0;1;1;N;N;;31-aug-04;$22,000.00 ;$0.00 ;P I F;$0.00 ;$22,000.00 ;$11,000.00 ;
1021395007;Gater Motorsports, Inc.;WEST PALM BEACH;FL;33413;BANK OF AMERICA NATL ASSOC;NC;811111;08-jul-04;2004;84;6;2;0;0;1;2;Y;N;;31-jul-04;$10,000.00 ;$0.00 ;P I F;$0.00 ;$10,000.00 ;$5,000.00 ;
1021405008;BaBa Bedding, Inc.;MIAMI;FL;33145;BANK OF AMERICA NATL ASSOC;NC;424310;08-jul-04;2004;84;2;2;0;0;1;1;Y;N;;31-aug-04;$10,000.00 ;$0.00 ;P I F;$0.00 ;$10,000.00 ;$5,000.00 ;
1021415000;Backyard Spice, Inc.;BONITA SPRINGS;FL;34135;BANK OF AMERICA NATL ASSOC;NC;311942;08-jul-04;2004;41;1;2;0;0;1;1;T;N;7-May-08;31-jul-04;$14,600.00 ;$0.00 ;CHGOFF;$9,639.00 ;$10,000.00 ;$5,000.00 ;
1021424007;HINA, INC;AVONDALE ESTATES;GA;30331;BRANCH BK. & TR CO;GA;0;10-mar-97;1997;300;4;1;0;0;1;0;N;N;;31-May-97;$720,000.00 ;$0.00 ;P I F;$0.00 ;$720,000.00 ;$540,000.00 ;
1021425003;Bradley D. Lagman dba QMP;CHATSWORTH;CA;91311;BANK OF AMERICA NATL ASSOC;NC;332710;08-jul-04;2004;84;3;1;0;0;1;1;Y;N;;31-jul-04;$59,485.00 ;$0.00 ;P I F;$0.00 ;$50,000.00 ;$25,000.00 ;
1021434010;HI-TECH ENTERPRISES, INC.;GRAPEVINE;TX;76092;READYCAP LENDING, LLC;CA;0;10-mar-97;1997;21;1;2;0;0;3512;0;0;N;26-Oct-12;31-dec-97;$340,000.00 ;$0.00 ;CHGOFF;$173,454.00 ;$340,000.00 ;$255,000.00 ;
1021436002;IGNITION MEDIA GROUP LLC;PHILADELPHIA;PA;19103;PNC BANK, NATIONAL ASSOCIATION;DE;541810;10-feb-06;2006;84;6;1;0;6;1;1;0;N;;28-feb-06;$75,000.00 ;$0.00 ;P I F;$0.00 ;$75,000.00 ;$37,500.00 ;
1021444002;EUROPEAN BUILDING SYSTEMS, LLC;THE WOODLANDS;TX;77380;WELLS FARGO BANK NATL ASSOC;TX;0;10-mar-97;1997;84;10;1;0;0;1;0;N;N;;30-jun-97;$100,000.00 ;$0.00 ;P I F;$0.00 ;$100,000.00 ;$80,000.00 ;
1021445009;Over-Runs, Inc.;PALM SPRINGS;CA;92264;BANK OF AMERICA NATL ASSOC;NC;424950;08-jul-04;2004;84;2;1;0;0;1;1;Y;N;;31-jul-04;$74,367.00 ;$0.00 ;P I F;$0.00 ;$65,000.00 ;$32,500.00 ;
1021446005;EVE-LAND INJET RECYCLING;BRINKLEY;AR;72021;BBCN BANK;CA;811212;10-feb-06;2006;25;1;2;4;1;1;2;0;N;31-jan-11;28-feb-06;$5,000.00 ;$0.00 ;CHGOFF;$2,657.00 ;$5,000.00 ;$4,250.00 ;
1021455001;JBM Mechanical Services, Inc.;BUFFALO;NY;14216;MANUFACTURERS & TRADERS TR CO;NY;238220;09-jul-04;2004;60;0;2;0;0;1;1;Y;N;;30-sep-05;$133,000.00 ;$0.00 ;P I F;$0.00 ;$50,000.00 ;$25,000.00 ;
1021465004;Etsro Compnet Group, Inc.;SHERMAN OAKS;CA;91403;BANK OF AMERICA NATL ASSOC;NC;541613;09-jul-04;2004;67;6;1;0;0;1;1;Y;N;10-aug-07;31-jul-04;$50,000.00 ;$0.00 ;CHGOFF;$50,000.00 ;$50,000.00 ;$25,000.00 ;
1021466000;HAVANA SAUNA;AURORA;CO;80014;BBCN BANK;CA;812990;10-feb-06;2006;16;1;1;14;15;1;1;0;N;;28-feb-06;$200,000.00 ;$0.00 ;P I F;$0.00 ;$200,000.00 ;$150,000.00 ;
1021474000;CARREIRO DONUTS INC;TAUNTON;MA;2767;WEBSTER BANK NATL ASSOC;MA;0;10-mar-97;1997;19;15;2;0;0;39238;0;N;Y;03-sep-03;30-jun-97;$50,000.00 ;$0.00 ;CHGOFF;$19,145.00 ;$50,000.00 ;$40,000.00 ;
1021475007;Syntony Corporation;GAITHERSBURG;MD;20878;BANK OF AMERICA NATL ASSOC;NC;541512;09-jul-04;2004;84;5;1;0;0;1;1;Y;N;;31-jul-04;$100,000.00 ;$0.00 ;P I F;$0.00 ;$100,000.00 ;$50,000.00 ;
1021484003;PAT HERB COMMUNICATIONS;CINCINNATI;OH;45223;PNC BANK, NATIONAL ASSOCIATION;OH;0;10-mar-97;1997;84;5;1;0;0;1;0;N;Y;;31-May-97;$100,000.00 ;$0.00 ;P I F;$0.00 ;$100,000.00 ;$80,000.00 ;
1021485010;Ki Y. Choi dba Casa Shoes;LOS ANGELES;CA;90004;BANK OF AMERICA NATL ASSOC;NC;424320;09-jul-04;2004;33;7;1;0;0;1;1;Y;N;03-feb-09;31-jul-04;$70,000.00 ;$0.00 ;CHGOFF;$42,502.00 ;$50,000.00 ;$25,000.00 ;
1021486006;ADIRONDOCK PAVING LLC;PORTER CORNERS;NY;12859;THE ADIRONDACK TRUST COMPANY;NY;238990;10-feb-06;2006;120;6;1;2;8;1;2;0;N;;30-apr-06;$160,000.00 ;$0.00 ;P I F;$0.00 ;$160,000.00 ;$80,000.00 ;
1021494006;INFOSTAR CORPORATION;IRVING;TX;75063;JPMORGAN CHASE BANK NATL ASSOC;IL;541512;10-mar-97;1997;36;4;2;0;0;1;0;0;N;27-aug-01;30-apr-97;$350,000.00 ;$0.00 ;CHGOFF;$235,001.00 ;$350,000.00 ;$262,500.00 ;
1021495002;GLOBE MARBLE &GRANITE IMPORTS;CARLSTADT;NJ;7072;JPMORGAN CHASE BANK NATL ASSOC;OH;423990;09-jul-04;2004;84;14;1;0;0;1;1;N;N;;31-mar-05;$150,000.00 ;$0.00 ;P I F;$0.00 ;$150,000.00 ;$75,000.00 ;
1021505003;Jonathan D. Kuhn and Sharon Ku;WINSTON SALEM;NC;27106;WELLS FARGO BANK NATL ASSOC;SD;327215;09-jul-04;2004;240;32;1;0;0;1;1;N;N;;31-aug-04;$200,000.00 ;$0.00 ;P I F;$0.00 ;$200,000.00 ;$100,000.00 ;
1021514010;PAUL R. SEARBY, DDS;SPRING;TX;77379;WELLS FARGO BANK NATL ASSOC;TX;621210;10-mar-97;1997;84;5;1;0;0;1;0;0;N;;31-May-97;$28,000.00 ;$0.00 ;P I F;$0.00 ;$28,000.00 ;$21,000.00 ;
1021515006;Too The Moon, Inc.;FORT LAUDERDALE;FL;33311;BANK OF AMERICA NATL ASSOC;NC;453220;09-jul-04;2004;84;1;2;0;0;1;1;Y;N;;31-jul-07;$10,000.00 ;$0.00 ;P I F;$0.00 ;$10,000.00 ;$5,000.00 ;
1021516002;LAW OFFICES OF SCOTT JOHNSON L;BERWYN;PA;19312;VIST BANK;PA;541110;10-feb-06;2006;41;1;2;3;4;1;2;Y;N;12-nov-09;28-feb-06;$74,247.00 ;$0.00 ;CHGOFF;$29,495.00 ;$30,000.00 ;$15,000.00 ;
1021525009;Whitakers Food Center, Inc.;WHITAKERS;NC;27891;BANK OF AMERICA NATL ASSOC;NC;445110;09-jul-04;2004;84;4;2;0;0;1;1;Y;N;;31-jul-04;$20,000.00 ;$0.00 ;P I F;$0.00 ;$10,000.00 ;$5,000.00 ;
1021534005;MAIN STREET TIRE & AUTO;WOODLAND;CA;95695;GE CAP. SMALL BUS. FINAN CORP;TX;811111;10-mar-97;1997;91;8;1;0;0;35300;0;0;N;12-feb-00;30-jun-97;$445,200.00 ;$0.00 ;CHGOFF;$394,599.00 ;$445,200.00 ;$333,900.00 ;
1021535001;Dodsman, LLC;DAYTON;OH;45434;PNC BANK, NATIONAL ASSOCIATION;OH;445120;09-jul-04;2004;60;2;1;0;0;1;1;Y;N;;30-apr-07;$21,945.00 ;$0.00 ;P I F;$0.00 ;$10,000.00 ;$5,000.00 ;
1021546000;LAW OFFICES OF SCOTT JOHNSON L;BERWYN;PA;19312;VIST BANK;PA;541110;10-feb-06;2006;84;1;2;3;4;1;2;0;N;;28-feb-06;$30,000.00 ;$0.00 ;P I F;$0.00 ;$30,000.00 ;$15,000.00 ;
1021554000;SPECIALIZED WELDING & FABRICAT;MIDLOTHIAN;TX;76065;JPMORGAN CHASE BANK NATL ASSOC;IL;0;10-mar-97;1997;84;1;1;0;0;1;0;0;N;;31-mar-97;$63,500.00 ;$0.00 ;P I F;$0.00 ;$63,500.00 ;$31,750.00 ;
1021555007;Daniel P. Flanigan dba Black O;NEVADA CITY;CA;95959;BANK OF AMERICA NATL ASSOC;NC;335122;09-jul-04;2004;84;3;1;0;0;1;1;N;N;;31-jul-04;$50,000.00 ;$0.00 ;P I F;$0.00 ;$60,000.00 ;$30,000.00 ;
1021565010;Empire Staffing, LLC;Mayfield Heights;OH;44124;PNC BANK, NATIONAL ASSOCIATION;DE;561310;09-jul-04;2004;60;2;2;0;0;1;1;N;N;;31-aug-04;$10,000.00 ;$0.00 ;P I F;$0.00 ;$10,000.00 ;$5,000.00 ;
1021584009;"LEDBETTER""S DEPENDABLE CLEANER";SEGUIN;TX;78155;FIRST-CITIZENS BK & TR CO;NC;812320;10-mar-97;1997;216;5;2;0;0;1;0;0;N;;30-jun-97;$344,000.00 ;$0.00 ;P I F;$0.00 ;$344,000.00 ;$258,000.00 ;
1021585005;Summerford Enterprise Inc;GOLDEN;MS;38847;TRUSTMARK NATIONAL BANK;MS;113310;09-jul-04;2004;114;3;1;0;0;1;2;Y;N;;31-jul-04;$52,438.00 ;$0.00 ;P I F;$0.00 ;$20,200.00 ;$10,100.00 ;
1021595008;VERTICAL EARTH LLC;MADISON;WI;53719;ASSOCIATED BANK NATL ASSOC;WI;561730;09-jul-04;2004;84;1;2;0;0;1;1;Y;N;;31-aug-04;$55,251.00 ;$0.00 ;P I F;$0.00 ;$30,000.00 ;$15,000.00 ;
1021604002;EL MAGUEY LIQUOR;OXNARD;CA;93033;WELLS FARGO BANK NATL ASSOC;SD;445310;10-mar-97;1997;60;3;1;0;0;1;0;T;N;;30-sep-99;$10,000.00 ;$0.00 ;P I F;$0.00 ;$10,000.00 ;$5,000.00 ;
1021605009;El Mina, Inc.;DULUTH;GA;30096;BANK OF AMERICA NATL ASSOC;NC;541330;09-jul-04;2004;24;2;1;0;0;1;1;N;N;;31-jul-04;$3,000.00 ;$0.00 ;;$0.00 ;$3,000.00 ;$1,500.00 ;
1021615001;GA BEAR FACTORY,LLC A GEORGIAL;MACON;GA;31206;BANK OF AMERICA NATL ASSOC;NC;453998;09-jul-04;2004;84;3;2;0;0;1;1;N;N;;31-jul-04;$33,619.00 ;$0.00 ;P I F;$0.00 ;$33,900.00 ;$16,950.00 ;
1021624008;"LEE""S SUPERETTE";SAN ANGELO;TX;76901;WELLS FARGO BANK NATL ASSOC;SD;0;10-mar-97;1997;60;8;1;0;0;1;0;T;N;;30-jun-97;$15,000.00 ;$0.00 ;P I F;$0.00 ;$15,000.00 ;$7,500.00 ;
1021625004;Optimum Beauty Services, Corp.;MEDLEY;FL;33166;BANK OF AMERICA NATL ASSOC;NC;812112;09-jul-04;2004;84;3;2;0;0;1;2;Y;N;;31-jul-04;$15,214.00 ;$0.00 ;P I F;$0.00 ;$10,000.00 ;$5,000.00 ;
1021634000;ROBERT CARLTON SUTTON;MACON;GA;31210;STATE BANK AND TRUST COMPANY;GA;441110;10-mar-97;1997;120;25;1;0;0;1;0;N;N;;31-jul-97;$700,000.00 ;$0.00 ;P I F;$0.00 ;$700,000.00 ;$525,000.00 ;
1021635007;Country Music Hideway;NASHVILLE;TN;37214;BANK OF AMERICA NATL ASSOC;NC;451220;09-jul-04;2004;54;2;2;0;0;1;1;N;N;19-apr-07;30-sep-04;$9,859.00 ;$0.00 ;CHGOFF;$9,859.00 ;$10,000.00 ;$5,000.00 ;
1021645010;PJM, Inc., dba Saran Bridal &;CHICAGO;IL;60656;BANK OF AMERICA NATL ASSOC;NC;448190;09-jul-04;2004;84;6;1;0;0;1;1;Y;N;;31-jul-04;$63,823.00 ;$0.00 ;P I F;$0.00 ;$50,000.00 ;$25,000.00 ;
1021654006;MAP PRODUCTS, INC.;BLOOMINGTON;IL;61704;HEARTLAND BK & TR CO;IL;421910;10-mar-97;1997;84;1;1;0;0;1;0;N;Y;;31-May-97;$50,000.00 ;$0.00 ;P I F;$0.00 ;$50,000.00 ;$40,000.00 ;
1021664009;N. CAROLINA FURNITURE OUTLET,I;NOBLESVILLE;IN;46060;BMO HARRIS BK NATL ASSOC;IL;0;10-mar-97;1997;120;15;1;0;0;1;0;N;Y;;30-apr-97;$93,000.00 ;$0.00 ;P I F;$0.00 ;$93,000.00 ;$74,400.00 ;
1021675008;Restorative Cleaning Services,;HOUSTON;TX;77037;BANK OF AMERICA NATL ASSOC;NC;812320;09-jul-04;2004;84;16;1;0;0;1;1;Y;N;;31-jul-04;$100,000.00 ;$0.00 ;P I F;$0.00 ;$100,000.00 ;$50,000.00 ;
1021685000;Tankersley-Whaley & Associates;CHESTER;MD;21619;BANK OF AMERICA NATL ASSOC;NC;713940;09-jul-04;2004;84;20;1;0;0;1;1;Y;N;;31-aug-04;$75,000.00 ;$0.00 ;P I F;$0.00 ;$75,000.00 ;$37,500.00 ;
1021696010;TIMELESS CREATIONS INC;HIGHWOOD;IL;60040;SMALL BUS. GROWTH CORP;IL;541990;10-feb-06;2006;240;4;2;9;0;1;1;0;N;;14-jun-06;$414,000.00 ;$0.00 ;P I F;$0.00 ;$414,000.00 ;$414,000.00 ;
1021704008;COSMIC MONSTERA, INC.;OMAHA;NE;68127;MUTUAL OF OMAHA BANK;NE;713110;10-mar-97;1997;28;2;1;0;0;1;0;N;Y;;30-jun-97;$50,000.00 ;$0.00 ;P I F;$0.00 ;$50,000.00 ;$40,000.00 ;
1021705004;Progress Rehabilitation, Inc.;MIAMI;FL;33173;BANK OF AMERICA NATL ASSOC;NC;621498;09-jul-04;2004;84;7;1;0;0;1;1;Y;N;;31-dec-04;$150,000.00 ;$0.00 ;P I F;$0.00 ;$100,000.00 ;$50,000.00 ;
1021714000;QUALITY FORKLIFT SALES & SVC;SAVAGE;MN;55378;TWIN CITIES-METRO CERT. DEVEL;MN;0;10-mar-97;1997;240;28;1;14;14;1;0;N;N;;15-Oct-97;$494,000.00 ;$0.00 ;P I F;$0.00 ;$494,000.00 ;$494,000.00 ;
1021723007;THE CLOCK LTD;COLUMBUS;OH;43201;JPMORGAN CHASE BANK NATL ASSOC;IL;0;12-aug-80;1980;8;20;2;0;0;0;0;N;N;22-aug-91;29-May-81;$374,000.00 ;$0.00 ;CHGOFF;$108,556.00 ;$374,000.00 ;$336,600.00 ;
1021724003;MID-VALLEE GOLF COURSE;DEPERE;WI;54115;ASSOCIATED BANK NATL ASSOC;WI;713910;10-mar-97;1997;180;26;1;0;0;1;0;N;N;;31-mar-98;$1,115,000.00 ;$0.00 ;P I F;$0.00 ;$1,115,000.00 ;$747,050.00 ;
1021725010;Ballers Group, Inc.;NORTH MIAMI;FL;33161;BANK OF AMERICA NATL ASSOC;NC;448140;09-jul-04;2004;35;1;1;0;0;1;1;T;N;29-sep-08;31-jul-04;$50,000.00 ;$0.00 ;CHGOFF;$45,167.00 ;$50,000.00 ;$25,000.00 ;
1021735002;Freedom Financial Consultants,;OVERLAND PARK;KS;66213;BANK OF AMERICA NATL ASSOC;NC;541611;09-jul-04;2004;65;8;1;0;0;1;1;Y;N;11-May-06;31-aug-04;$50,000.00 ;$0.00 ;CHGOFF;$50,000.00 ;$50,000.00 ;$25,000.00 ;
1021745005;Top Cat Cleaning Service, Inc.;FORT LAUDERDALE;FL;33309;BANK OF AMERICA NATL ASSOC;NC;561720;09-jul-04;2004;84;30;1;0;0;1;1;Y;N;;31-jul-04;$100,000.00 ;$0.00 ;P I F;$0.00 ;$50,000.00 ;$25,000.00 ;
1021764004;MEADOW RIVER ENTERPRISES, INC.;LEWISBURG;WV;24901;CITY NATL BK OF W. VIRGINIA;WV;0;10-mar-97;1997;60;23;1;0;0;1;0;N;N;;30-jun-97;$299,835.00 ;$0.00 ;P I F;$0.00 ;$300,000.00 ;$225,000.00 ;
1021765000;Midwest Hawaiian Ventures, Inc;West Peoria;IL;61604;PNC BANK, NATIONAL ASSOCIATION;IL;722213;09-jul-04;2004;63;2;2;0;0;1;1;N;N;;31-dec-04;$85,300.00 ;$0.00 ;P I F;$0.00 ;$85,300.00 ;$42,650.00 ;
1021774007;MARK A. FRANKLIN DDS, P.C.;OWASSO;OK;74055;BANCFIRST;OK;621210;10-mar-97;1997;84;2;2;0;0;1;0;N;Y;;30-apr-97;$50,000.00 ;$0.00 ;P I F;$0.00 ;$50,000.00 ;$40,000.00 ;
1021775003;Steven Singhurse dba Paint By;PHOENIX;AZ;85027;BANK OF AMERICA NATL ASSOC;NC;811121;09-jul-04;2004;84;1;1;0;0;1;1;Y;N;;31-jul-04;$10,000.00 ;$0.00 ;P I F;$0.00 ;$10,000.00 ;$5,000.00 ;
1021784010;MUELLER FITNESS, INC.;EL DORADO HILLS;CA;95732;WELLS FARGO BANK NATL ASSOC;SD;713940;10-mar-97;1997;96;20;1;0;0;1;0;0;N;;30-apr-97;$106,000.00 ;$0.00 ;P I F;$0.00 ;$106,000.00 ;$79,500.00 ;
1021785006;Fabrication Express, LLC;GREEN BAY;WI;54304;BMO HARRIS BK NATL ASSOC;IL;332322;09-jul-04;2004;84;5;2;0;0;1;1;Y;N;;30-sep-04;$537,000.00 ;$0.00 ;P I F;$0.00 ;$200,000.00 ;$100,000.00 ;
1021794002;GUARDIAN PARTITIONS;SANTA ANA;CA;92705;COMERICA BANK;CA;0;10-mar-97;1997;84;11;1;0;0;1;0;0;N;;30-apr-97;$350,000.00 ;$0.00 ;P I F;$0.00 ;$350,000.00 ;$262,500.00 ;
1021804003;"MAMA""S PIZZA";CHICAGO;IL;60659;READYCAP LENDING, LLC;CA;0;10-mar-97;1997;240;11;2;0;0;1;0;0;N;;31-May-97;$250,000.00 ;$0.00 ;P I F;$0.00 ;$250,000.00 ;$187,500.00 ;
1021814006;"BOB""S SPORTSMAN HIDEOUT";LOS ANGELES;CA;90031;PROFESSIONAL BUSINESS BANK;CA;722410;10-mar-97;1997;120;3;1;0;0;1;0;0;N;;31-May-98;$60,000.00 ;$0.00 ;P I F;$0.00 ;$60,000.00 ;$45,000.00 ;
1021824009;KNOTTY PINE SUPPER CLUB;ELKTON;SD;57026;BANKSTAR FINANCIAL;SD;0;10-mar-97;1997;144;10;1;0;0;1;0;N;Y;;30-sep-98;$89,000.00 ;$0.00 ;P I F;$0.00 ;$89,000.00 ;$71,200.00 ;
1021825005;Fabrication Express, LLC;GREEN BAY;WI;54304;BMO HARRIS BK NATL ASSOC;IL;332322;09-jul-04;2004;87;5;2;0;0;1;1;N;N;;31-jul-04;$150,000.00 ;$0.00 ;P I F;$0.00 ;$150,000.00 ;$112,500.00 ;
1021834001;ALL AMERICAN FORMS MANUFACTURI;DENVER;CO;80231;U.S. BANK NATIONAL ASSOCIATION;OH;0;10-mar-97;1997;120;5;2;0;0;1;0;0;N;;30-apr-97;$175,000.00 ;$0.00 ;P I F;$0.00 ;$175,000.00 ;$131,250.00 ;
1021835008;TWD Audio Inc.;KISSIMMEE;FL;34744;BANK OF AMERICA NATL ASSOC;NC;334310;09-jul-04;2004;49;4;2;0;0;1;1;T;N;13-dec-07;31-jul-04;$20,000.00 ;$0.00 ;CHGOFF;$20,000.00 ;$20,000.00 ;$10,000.00 ;
1021844004;PNG ENVIRONMENTAL, INC.;TIGARD;OR;97224;UMPQUA BANK;OR;561210;10-mar-97;1997;240;8;2;0;0;1;0;N;N;;31-May-97;$126,900.00 ;$0.00 ;P I F;$0.00 ;$126,900.00 ;$95,175.00 ;
1021845000;Brent Vaughan dba Vaughan Truc;ALBERTA;VA;23821;BANK OF AMERICA NATL ASSOC;NC;484121;09-jul-04;2004;36;1;1;0;0;1;1;N;N;;31-jul-04;$36,500.00 ;$0.00 ;P I F;$0.00 ;$36,500.00 ;$18,250.00 ;
1021854007;P.R. OUELLETTE LANDSCAPE SUPPL;MANCHESTER;NH;3102;KEYBANK NATIONAL ASSOCIATION;OH;0;10-mar-97;1997;60;9;1;0;0;1;0;Y;N;;30-nov-97;$50,000.00 ;$0.00 ;P I F;$0.00 ;$50,000.00 ;$25,000.00 ;
1021863003;SCIOTO MEDICINE SHOP;TIFFIN;OH;44883;PNC BANK, NATIONAL ASSOCIATION;OH;0;12-aug-80;1980;120;4;1;0;0;0;0;N;N;03-aug-90;3-Oct-80;$80,000.00 ;$0.00 ;CHGOFF;$27,747.00 ;$80,000.00 ;$72,000.00 ;
1021865006;Ductbusters # 27, LLC;Pekin;IL;61554;HEARTLAND BK & TR CO;IL;811490;09-jul-04;2004;180;3;2;0;0;1;1;N;N;;31-aug-04;$90,000.00 ;$0.00 ;P I F;$0.00 ;$90,000.00 ;$45,000.00 ;
1021874002;HEADROOM;AUSTIN;TX;78741;JPMORGAN CHASE BANK NATL ASSOC;IL;0;10-mar-97;1997;48;5;1;0;0;1;0;0;N;;30-jun-97;$10,000.00 ;$0.00 ;P I F;$0.00 ;$10,000.00 ;$5,000.00 ;
1021875009;Pecan Wells Jerky Company LLC;HAMILTON;TX;76531;BANK OF AMERICA NATL ASSOC;NC;311919;09-jul-04;2004;84;1;1;0;0;1;1;Y;N;;30-sep-04;$28,407.00 ;$0.00 ;P I F;$0.00 ;$25,000.00 ;$12,500.00 ;
1021885001;MADISON VILLAGE HOBBY;MADISON;OH;44057;FIRSTMERIT BANK, N.A.;OH;451120;09-jul-04;2004;84;2;2;0;0;1;2;Y;N;;31-jul-04;$80,083.00 ;$0.00 ;P I F;$0.00 ;$75,000.00 ;$37,500.00 ;
1021894008;DRY CLEAN SUPER CENTER OF FRIS;RICHARDSON;TX;75082;COMERICA BANK;TX;812320;10-mar-97;1997;246;6;2;0;0;1;0;0;N;;31-May-97;$715,000.00 ;$0.00 ;P I F;$0.00 ;$715,000.00 ;$536,250.00 ;
1021895004;Earline E. Blumhagen dba Jab D;ORLANDO;FL;32805;BANK OF AMERICA NATL ASSOC;NC;541430;09-jul-04;2004;43;2;1;0;0;1;2;Y;N;09-mar-08;31-jul-04;$12,000.00 ;$0.00 ;CHGOFF;$10,000.00 ;$10,000.00 ;$5,000.00 ;
1021905005;Jerry Lawley dba Old Masters P;SIERRA VISTA;AZ;85650;BANK OF AMERICA NATL ASSOC;NC;711510;09-jul-04;2004;84;1;1;0;0;1;1;Y;N;;30-sep-04;$8,875.00 ;$0.00 ;P I F;$0.00 ;$5,000.00 ;$2,500.00 ;
1021914001;GREEN-MOUNT BEVERAGE & DELI, I;SOUTH EUCLID;OH;44121;JPMORGAN CHASE BANK NATL ASSOC;IL;0;10-mar-97;1997;32;8;1;0;0;1;0;0;N;01-mar-02;30-sep-97;$50,000.00 ;$0.00 ;CHGOFF;$40,419.00 ;$50,000.00 ;$25,000.00 ;
1021924004;NAPA VALLEY DISTRIBUTORS, INC.;SAN RAFAEL;CA;94901;LOANS FROM OLD CLOSED LENDERS;DC;0;10-mar-97;1997;120;1;1;0;0;1;0;0;N;;31-mar-97;$274,000.00 ;$0.00 ;P I F;$0.00 ;$274,000.00 ;$205,500.00 ;
1021925000;Ernesto Z. Devera;CHESAPEAKE;VA;23320;BANK OF AMERICA NATL ASSOC;NC;445110;09-jul-04;2004;30;4;2;0;0;1;1;Y;N;18-mar-09;31-aug-04;$10,000.00 ;$0.00 ;CHGOFF;$7,180.00 ;$10,000.00 ;$5,000.00 ;
1021934007;NEIGHBORHOOD MART LIQUOR & FOO;MONTARA;CA;94086;GE CAP. SMALL BUS. FINAN CORP;TX;0;10-mar-97;1997;120;1;2;0;0;1;0;0;N;;31-May-97;$200,000.00 ;$0.00 ;P I F;$0.00 ;$200,000.00 ;$150,000.00 ;
1021935003;CNC Telecom, Inc.;LOS ANGELES;CA;90017;BANK OF AMERICA NATL ASSOC;NC;517310;09-jul-04;2004;23;10;1;0;0;1;1;Y;N;29-jul-13;31-jul-04;$195,595.00 ;$0.00 ;CHGOFF;$97,852.00 ;$100,000.00 ;$50,000.00 ;
1021945006;K10,LLC;OCOEE;FL;34761;BANK OF AMERICA NATL ASSOC;NC;561720;09-jul-04;2004;84;2;1;0;0;1;1;Y;N;;31-jul-04;$25,000.00 ;$0.00 ;P I F;$0.00 ;$25,000.00 ;$12,500.00 ;
1021955009;Darlene Weeks dba Darlene Week;TULSA;OK;74133;BANK OF AMERICA NATL ASSOC;NC;423450;09-jul-04;2004;28;1;1;0;0;1;1;Y;N;04-jun-09;31-aug-04;$72,000.00 ;$0.00 ;CHGOFF;$42,548.00 ;$50,000.00 ;$25,000.00 ;
1021965001;William B. Parker dba East Coa;PALM BEACH GARDENS;FL;33410;BANK OF AMERICA NATL ASSOC;NC;561790;09-jul-04;2004;84;1;1;0;0;1;2;Y;N;;31-Oct-04;$16,023.00 ;$0.00 ;P I F;$0.00 ;$10,000.00 ;$5,000.00 ;
1021984000;RL MARKET CORP./612 EIGHTH AVE;NEW YORK;NY;10018;BNB HANA BANK NATL ASSOC;NJ;0;10-mar-97;1997;120;6;1;0;0;1;0;0;N;;30-jun-97;$200,000.00 ;$0.00 ;P I F;$0.00 ;$200,000.00 ;$150,000.00 ;
1021985007;B & D Barrell, Inc.;Canton;OH;44705;PNC BANK, NATIONAL ASSOCIATION;DE;321920;09-jul-04;2004;122;9;1;0;0;1;1;N;N;10-sep-09;31-aug-04;$150,000.00 ;$0.00 ;CHGOFF;$128,693.00 ;$150,000.00 ;$75,000.00 ;
